Datetime,Close
2021-11-10 09:30:00-05:00,15835.98828125
2021-11-10 10:30:00-05:00,15807.8662109375
2021-11-10 11:30:00-05:00,15780.9814453125
2021-11-10 12:30:00-05:00,15705.85546875
2021-11-10 13:30:00-05:00,15582.98046875
2021-11-10 14:30:00-05:00,15627.9345703125
2021-11-10 15:30:00-05:00,15622.2158203125
2021-11-11 09:30:00-05:00,15719.0673828125
2021-11-11 10:30:00-05:00,15737.5107421875
2021-11-11 11:30:00-05:00,15725.8017578125
2021-11-11 12:30:00-05:00,15727.060546875
2021-11-11 13:30:00-05:00,15735.279296875
2021-11-11 14:30:00-05:00,15711.546875
2021-11-11 15:30:00-05:00,15703.419921875
2021-11-12 09:30:00-05:00,15744.3173828125
2021-11-12 10:30:00-05:00,15836.1328125
2021-11-12 11:30:00-05:00,15843.8369140625
2021-11-12 12:30:00-05:00,15837.232421875
2021-11-12 13:30:00-05:00,15832.2470703125
2021-11-12 14:30:00-05:00,15858.7392578125
2021-11-12 15:30:00-05:00,15862.6982421875
2021-11-15 09:30:00-05:00,15844.0791015625
2021-11-15 10:30:00-05:00,15848.029296875
2021-11-15 11:30:00-05:00,15788.974609375
2021-11-15 12:30:00-05:00,15826.1669921875
2021-11-15 13:30:00-05:00,15811.1396484375
2021-11-15 14:30:00-05:00,15863.767578125
2021-11-15 15:30:00-05:00,15856.9638671875
2021-11-16 09:30:00-05:00,15858.4013671875
2021-11-16 10:30:00-05:00,15944.9990234375
2021-11-16 11:30:00-05:00,15957.5869140625
2021-11-16 12:30:00-05:00,15961.517578125
2021-11-16 13:30:00-05:00,15978.9345703125
2021-11-16 14:30:00-05:00,15974.0185546875
2021-11-16 15:30:00-05:00,15972.5244140625
2021-11-17 09:30:00-05:00,15935.08984375
2021-11-17 10:30:00-05:00,15963.58984375
2021-11-17 11:30:00-05:00,15919.021484375
2021-11-17 12:30:00-05:00,15941.3701171875
2021-11-17 13:30:00-05:00,15940.8125
2021-11-17 14:30:00-05:00,15929.044921875
2021-11-17 15:30:00-05:00,15923.0439453125
2021-11-18 09:30:00-05:00,15866.8935546875
2021-11-18 10:30:00-05:00,15930.341796875
2021-11-18 11:30:00-05:00,16006.9765625
2021-11-18 12:30:00-05:00,15962.7353515625
2021-11-18 13:30:00-05:00,15940.4072265625
2021-11-18 14:30:00-05:00,15986.421875
2021-11-18 15:30:00-05:00,15994.4384765625
2021-11-19 09:30:00-05:00,16053.611328125
2021-11-19 10:30:00-05:00,16102.5224609375
2021-11-19 11:30:00-05:00,16105.67578125
2021-11-19 12:30:00-05:00,16055.8974609375
2021-11-19 13:30:00-05:00,16072.59765625
2021-11-19 14:30:00-05:00,16069.1630859375
2021-11-19 15:30:00-05:00,16058.7529296875
2021-11-22 09:30:00-05:00,16182.2861328125
2021-11-22 10:30:00-05:00,16057.4443359375
2021-11-22 11:30:00-05:00,15948.029296875
2021-11-22 12:30:00-05:00,15989.869140625
2021-11-22 13:30:00-05:00,15990.2099609375
2021-11-22 14:30:00-05:00,16009.3896484375
2021-11-22 15:30:00-05:00,15852.8994140625
2021-11-23 09:30:00-05:00,15719.5283203125
2021-11-23 10:30:00-05:00,15705.259765625
2021-11-23 11:30:00-05:00,15693.83984375
2021-11-23 12:30:00-05:00,15628.013671875
2021-11-23 13:30:00-05:00,15639.5048828125
2021-11-23 14:30:00-05:00,15718.5234375
2021-11-23 15:30:00-05:00,15781.4013671875
2021-11-24 09:30:00-05:00,15739.091796875
2021-11-24 10:30:00-05:00,15797.8154296875
2021-11-24 11:30:00-05:00,15764.294921875
2021-11-24 12:30:00-05:00,15812.267578125
2021-11-24 13:30:00-05:00,15767.6201171875
2021-11-24 14:30:00-05:00,15839.7392578125
2021-11-24 15:30:00-05:00,15846.765625
2021-11-26 09:30:00-05:00,15608.8720703125
2021-11-26 10:30:00-05:00,15504.9091796875
2021-11-26 11:30:00-05:00,15568.138671875
2021-11-29 09:30:00-05:00,15690.4052734375
2021-11-29 10:30:00-05:00,15701.0380859375
2021-11-29 11:30:00-05:00,15794.216796875
2021-11-29 12:30:00-05:00,15810.869140625
2021-11-29 13:30:00-05:00,15798.587890625
2021-11-29 14:30:00-05:00,15810.1826171875
2021-11-29 15:30:00-05:00,15775.6962890625
2021-11-30 09:30:00-05:00,15785.853515625
2021-11-30 10:30:00-05:00,15565.8994140625
2021-11-30 11:30:00-05:00,15520.4404296875
2021-11-30 12:30:00-05:00,15512.28125
2021-11-30 13:30:00-05:00,15581.8330078125
2021-11-30 14:30:00-05:00,15527.625
2021-11-30 15:30:00-05:00,15545.0009765625
2021-12-01 09:30:00-05:00,15724.5478515625
2021-12-01 10:30:00-05:00,15799.97265625
2021-12-01 11:30:00-05:00,15712.01171875
2021-12-01 12:30:00-05:00,15617.66015625
2021-12-01 13:30:00-05:00,15548.890625
2021-12-01 14:30:00-05:00,15351.55078125
2021-12-01 15:30:00-05:00,15245.93359375
2021-12-02 09:30:00-05:00,15287.0888671875
2021-12-02 10:30:00-05:00,15337.84765625
2021-12-02 11:30:00-05:00,15414.2705078125
2021-12-02 12:30:00-05:00,15315.2041015625
2021-12-02 13:30:00-05:00,15398.2822265625
2021-12-02 14:30:00-05:00,15377.6455078125
2021-12-02 15:30:00-05:00,15373.873046875
2021-12-03 09:30:00-05:00,15200.03125
2021-12-03 10:30:00-05:00,15089.1982421875
2021-12-03 11:30:00-05:00,15027.9775390625
2021-12-03 12:30:00-05:00,15042.44140625
2021-12-03 13:30:00-05:00,15006.013671875
2021-12-03 14:30:00-05:00,14999.7548828125
2021-12-03 15:30:00-05:00,15091.2724609375
2021-12-06 09:30:00-05:00,15154.7783203125
2021-12-06 10:30:00-05:00,15103.7451171875
2021-12-06 11:30:00-05:00,15169.513671875
2021-12-06 12:30:00-05:00,15254.345703125
2021-12-06 13:30:00-05:00,15269.7421875
2021-12-06 14:30:00-05:00,15235.7490234375
2021-12-06 15:30:00-05:00,15222.59375
2021-12-07 09:30:00-05:00,15631.8291015625
2021-12-07 10:30:00-05:00,15655.4052734375
2021-12-07 11:30:00-05:00,15688.1572265625
2021-12-07 12:30:00-05:00,15692.8681640625
2021-12-07 13:30:00-05:00,15701.2666015625
2021-12-07 14:30:00-05:00,15647.2978515625
2021-12-07 15:30:00-05:00,15686.7529296875
2021-12-08 09:30:00-05:00,15681.734375
2021-12-08 10:30:00-05:00,15722.4501953125
2021-12-08 11:30:00-05:00,15718.478515625
2021-12-08 12:30:00-05:00,15753.0166015625
2021-12-08 13:30:00-05:00,15754.2939453125
2021-12-08 14:30:00-05:00,15771.9599609375
2021-12-08 15:30:00-05:00,15787.8671875
2021-12-09 09:30:00-05:00,15659.1650390625
2021-12-09 10:30:00-05:00,15705.2958984375
2021-12-09 11:30:00-05:00,15652.9169921875
2021-12-09 12:30:00-05:00,15638.166015625
2021-12-09 13:30:00-05:00,15604.123046875
2021-12-09 14:30:00-05:00,15535.2607421875
2021-12-09 15:30:00-05:00,15517.513671875
2021-12-10 09:30:00-05:00,15624.2880859375
2021-12-10 10:30:00-05:00,15533.8017578125
2021-12-10 11:30:00-05:00,15562.0771484375
2021-12-10 12:30:00-05:00,15584.1376953125
2021-12-10 13:30:00-05:00,15570.7509765625
2021-12-10 14:30:00-05:00,15575.10546875
2021-12-10 15:30:00-05:00,15629.7177734375
2021-12-13 09:30:00-05:00,15528.3173828125
2021-12-13 10:30:00-05:00,15459.400390625
2021-12-13 11:30:00-05:00,15476.8427734375
2021-12-13 12:30:00-05:00,15456.3642578125
2021-12-13 13:30:00-05:00,15487.5595703125
2021-12-13 14:30:00-05:00,15481.3564453125
2021-12-13 15:30:00-05:00,15409.7197265625
2021-12-14 09:30:00-05:00,15269.9423828125
2021-12-14 10:30:00-05:00,15158.7060546875
2021-12-14 11:30:00-05:00,15122.16796875
2021-12-14 12:30:00-05:00,15139.689453125
2021-12-14 13:30:00-05:00,15171.90625
2021-12-14 14:30:00-05:00,15273.3154296875
2021-12-14 15:30:00-05:00,15241.7421875
2021-12-15 09:30:00-05:00,15159.5673828125
2021-12-15 10:30:00-05:00,15122.3876953125
2021-12-15 11:30:00-05:00,15097.1650390625
2021-12-15 12:30:00-05:00,15117.5986328125
2021-12-15 13:30:00-05:00,15230.708984375
2021-12-15 14:30:00-05:00,15498.9423828125
2021-12-15 15:30:00-05:00,15562.400390625
2021-12-16 09:30:00-05:00,15508.1357421875
2021-12-16 10:30:00-05:00,15398.892578125
2021-12-16 11:30:00-05:00,15280.0791015625
2021-12-16 12:30:00-05:00,15289.265625
2021-12-16 13:30:00-05:00,15176.9169921875
2021-12-16 14:30:00-05:00,15203.2705078125
2021-12-16 15:30:00-05:00,15180.517578125
2021-12-17 09:30:00-05:00,15053.5947265625
2021-12-17 10:30:00-05:00,15261.470703125
2021-12-17 11:30:00-05:00,15164.4287109375
2021-12-17 12:30:00-05:00,15230.640625
2021-12-17 13:30:00-05:00,15213.693359375
2021-12-17 14:30:00-05:00,15201.0078125
2021-12-17 15:30:00-05:00,15165.6337890625
2021-12-20 09:30:00-05:00,14946.7294921875
2021-12-20 10:30:00-05:00,14879.2978515625
2021-12-20 11:30:00-05:00,14918.611328125
2021-12-20 12:30:00-05:00,14900.7919921875
2021-12-20 13:30:00-05:00,14936.296875
2021-12-20 14:30:00-05:00,14985.380859375
2021-12-20 15:30:00-05:00,14983.21484375
2021-12-21 09:30:00-05:00,15033.0400390625
2021-12-21 10:30:00-05:00,15115.8515625
2021-12-21 11:30:00-05:00,15215.525390625
2021-12-21 12:30:00-05:00,15255.212890625
2021-12-21 13:30:00-05:00,15302.26171875
2021-12-21 14:30:00-05:00,15302.8544921875
2021-12-21 15:30:00-05:00,15341.1923828125
2021-12-22 09:30:00-05:00,15372.1572265625
2021-12-22 10:30:00-05:00,15467.892578125
2021-12-22 11:30:00-05:00,15461.3017578125
2021-12-22 12:30:00-05:00,15438.6357421875
2021-12-22 13:30:00-05:00,15404.9384765625
2021-12-22 14:30:00-05:00,15470.16796875
2021-12-22 15:30:00-05:00,15521.6806640625
2021-12-23 09:30:00-05:00,15598.6708984375
2021-12-23 10:30:00-05:00,15635.669921875
2021-12-23 11:30:00-05:00,15646.6396484375
2021-12-23 12:30:00-05:00,15676.21875
2021-12-23 13:30:00-05:00,15675.75390625
2021-12-23 14:30:00-05:00,15663.8759765625
2021-12-23 15:30:00-05:00,15650.4072265625
2021-12-27 09:30:00-05:00,15809.2490234375
2021-12-27 10:30:00-05:00,15827.6552734375
2021-12-27 11:30:00-05:00,15837.32421875
2021-12-27 12:30:00-05:00,15847.3974609375
2021-12-27 13:30:00-05:00,15855.9658203125
2021-12-27 14:30:00-05:00,15843.9169921875
2021-12-27 15:30:00-05:00,15870.494140625
2021-12-28 09:30:00-05:00,15863.4296875
2021-12-28 10:30:00-05:00,15822.2099609375
2021-12-28 11:30:00-05:00,15809.7900390625
2021-12-28 12:30:00-05:00,15794.6484375
2021-12-28 13:30:00-05:00,15788.6923828125
2021-12-28 14:30:00-05:00,15801.3037109375
2021-12-28 15:30:00-05:00,15783.5234375
2021-12-29 09:30:00-05:00,15723.7822265625
2021-12-29 10:30:00-05:00,15743.1689453125
2021-12-29 11:30:00-05:00,15713.6865234375
2021-12-29 12:30:00-05:00,15730.6416015625
2021-12-29 13:30:00-05:00,15766.3017578125
2021-12-29 14:30:00-05:00,15758.275390625
2021-12-29 15:30:00-05:00,15766.46875
2021-12-30 09:30:00-05:00,15854.4267578125
2021-12-30 10:30:00-05:00,15851.8173828125
2021-12-30 11:30:00-05:00,15850.3505859375
2021-12-30 12:30:00-05:00,15854.828125
2021-12-30 13:30:00-05:00,15841.435546875
2021-12-30 14:30:00-05:00,15811.3427734375
2021-12-30 15:30:00-05:00,15747.822265625
2021-12-31 09:30:00-05:00,15727.8193359375
2021-12-31 10:30:00-05:00,15728.7197265625
2021-12-31 11:30:00-05:00,15691.8564453125
2021-12-31 12:30:00-05:00,15708.6044921875
2021-12-31 13:30:00-05:00,15693.8427734375
2021-12-31 14:30:00-05:00,15704.625
2021-12-31 15:30:00-05:00,15645.9609375
2022-01-03 09:30:00-05:00,15769.8125
2022-01-03 10:30:00-05:00,15750.416015625
2022-01-03 11:30:00-05:00,15749.2763671875
2022-01-03 12:30:00-05:00,15765.515625
2022-01-03 13:30:00-05:00,15797.7744140625
2022-01-03 14:30:00-05:00,15819.3779296875
2022-01-03 15:30:00-05:00,15831.1611328125
2022-01-04 09:30:00-05:00,15740.4287109375
2022-01-04 10:30:00-05:00,15553.1875
2022-01-04 11:30:00-05:00,15585.318359375
2022-01-04 12:30:00-05:00,15564.9990234375
2022-01-04 13:30:00-05:00,15532.8203125
2022-01-04 14:30:00-05:00,15640.3623046875
2022-01-04 15:30:00-05:00,15622.1171875
2022-01-05 09:30:00-05:00,15543.384765625
2022-01-05 10:30:00-05:00,15503.8994140625
2022-01-05 11:30:00-05:00,15472.935546875
2022-01-05 12:30:00-05:00,15414.7314453125
2022-01-05 13:30:00-05:00,15307.939453125
2022-01-05 14:30:00-05:00,15165.443359375
2022-01-05 15:30:00-05:00,15099.9833984375
2022-01-06 09:30:00-05:00,15069.201171875
2022-01-06 10:30:00-05:00,15132.234375
2022-01-06 11:30:00-05:00,15149.638671875
2022-01-06 12:30:00-05:00,15101.4072265625
2022-01-06 13:30:00-05:00,15122.70703125
2022-01-06 14:30:00-05:00,15128.9599609375
2022-01-06 15:30:00-05:00,15082.2578125
2022-01-07 09:30:00-05:00,15016.232421875
2022-01-07 10:30:00-05:00,14961.4501953125
2022-01-07 11:30:00-05:00,14976.38671875
2022-01-07 12:30:00-05:00,14972.8212890625
2022-01-07 13:30:00-05:00,14934.4228515625
2022-01-07 14:30:00-05:00,14961.115234375
2022-01-07 15:30:00-05:00,14934.2421875
2022-01-10 09:30:00-05:00,14599.6767578125
2022-01-10 10:30:00-05:00,14690.36328125
2022-01-10 11:30:00-05:00,14592.943359375
2022-01-10 12:30:00-05:00,14711.611328125
2022-01-10 13:30:00-05:00,14825.6826171875
2022-01-10 14:30:00-05:00,14824.8828125
2022-01-10 15:30:00-05:00,14942.7890625
2022-01-11 09:30:00-05:00,14954.5771484375
2022-01-11 10:30:00-05:00,15074.3193359375
2022-01-11 11:30:00-05:00,15075.34375
2022-01-11 12:30:00-05:00,15112.5703125
2022-01-11 13:30:00-05:00,15117.3779296875
2022-01-11 14:30:00-05:00,15143.623046875
2022-01-11 15:30:00-05:00,15151.681640625
2022-01-12 09:30:00-05:00,15288.12109375
2022-01-12 10:30:00-05:00,15170.6044921875
2022-01-12 11:30:00-05:00,15206.568359375
2022-01-12 12:30:00-05:00,15206.9013671875
2022-01-12 13:30:00-05:00,15218.005859375
2022-01-12 14:30:00-05:00,15178.04296875
2022-01-12 15:30:00-05:00,15187.7158203125
2022-01-13 09:30:00-05:00,15153.810546875
2022-01-13 10:30:00-05:00,15107.4501953125
2022-01-13 11:30:00-05:00,14951.931640625
2022-01-13 12:30:00-05:00,14981.1064453125
2022-01-13 13:30:00-05:00,14952.412109375
2022-01-13 14:30:00-05:00,14892.166015625
2022-01-13 15:30:00-05:00,14811.078125
2022-01-14 09:30:00-05:00,14818.7119140625
2022-01-14 10:30:00-05:00,14755.7890625
2022-01-14 11:30:00-05:00,14790.7978515625
2022-01-14 12:30:00-05:00,14703.6123046875
2022-01-14 13:30:00-05:00,14763.5546875
2022-01-14 14:30:00-05:00,14854.970703125
2022-01-14 15:30:00-05:00,14888.7900390625
2022-01-18 09:30:00-05:00,14723.732421875
2022-01-18 10:30:00-05:00,14594.896484375
2022-01-18 11:30:00-05:00,14596.8857421875
2022-01-18 12:30:00-05:00,14540.2177734375
2022-01-18 13:30:00-05:00,14567.599609375
2022-01-18 14:30:00-05:00,14557.5625
2022-01-18 15:30:00-05:00,14514.5859375
2022-01-19 09:30:00-05:00,14571.966796875
2022-01-19 10:30:00-05:00,14440.4296875
2022-01-19 11:30:00-05:00,14586.89453125
2022-01-19 12:30:00-05:00,14551.7705078125
2022-01-19 13:30:00-05:00,14453.4931640625
2022-01-19 14:30:00-05:00,14434.166015625
2022-01-19 15:30:00-05:00,14339.3515625
2022-01-20 09:30:00-05:00,14569.4736328125
2022-01-20 10:30:00-05:00,14603.681640625
2022-01-20 11:30:00-05:00,14589.048828125
2022-01-20 12:30:00-05:00,14514.69921875
2022-01-20 13:30:00-05:00,14447.71484375
2022-01-20 14:30:00-05:00,14285.7958984375
2022-01-20 15:30:00-05:00,14154.9404296875
2022-01-21 09:30:00-05:00,13953.0712890625
2022-01-21 10:30:00-05:00,14157.01953125
2022-01-21 11:30:00-05:00,13981.9619140625
2022-01-21 12:30:00-05:00,13932.4609375
2022-01-21 13:30:00-05:00,13902.1982421875
2022-01-21 14:30:00-05:00,13803.92578125
2022-01-21 15:30:00-05:00,13764.865234375
2022-01-24 09:30:00-05:00,13411.1201171875
2022-01-24 10:30:00-05:00,13356.8857421875
2022-01-24 11:30:00-05:00,13162.091796875
2022-01-24 12:30:00-05:00,13355.6044921875
2022-01-24 13:30:00-05:00,13463.1787109375
2022-01-24 14:30:00-05:00,13638.5673828125
2022-01-24 15:30:00-05:00,13861.9609375
2022-01-25 09:30:00-05:00,13576.7275390625
2022-01-25 10:30:00-05:00,13512.255859375
2022-01-25 11:30:00-05:00,13501.6708984375
2022-01-25 12:30:00-05:00,13555.0380859375
2022-01-25 13:30:00-05:00,13701.8408203125
2022-01-25 14:30:00-05:00,13609.72265625
2022-01-25 15:30:00-05:00,13543.7822265625
2022-01-26 09:30:00-05:00,13774.1025390625
2022-01-26 10:30:00-05:00,13822.6640625
2022-01-26 11:30:00-05:00,13875.05078125
2022-01-26 12:30:00-05:00,13876.462890625
2022-01-26 13:30:00-05:00,13889.8955078125
2022-01-26 14:30:00-05:00,13552.2744140625
2022-01-26 15:30:00-05:00,13544.2587890625
2022-01-27 09:30:00-05:00,13632.1025390625
2022-01-27 10:30:00-05:00,13610.484375
2022-01-27 11:30:00-05:00,13518.306640625
2022-01-27 12:30:00-05:00,13360.9951171875
2022-01-27 13:30:00-05:00,13379.515625
2022-01-27 14:30:00-05:00,13363.6044921875
2022-01-27 15:30:00-05:00,13350.2763671875
2022-01-28 09:30:00-05:00,13325.5146484375
2022-01-28 10:30:00-05:00,13555.3388671875
2022-01-28 11:30:00-05:00,13570.9921875
2022-01-28 12:30:00-05:00,13549.0166015625
2022-01-28 13:30:00-05:00,13431.4375
2022-01-28 14:30:00-05:00,13593.787109375
2022-01-28 15:30:00-05:00,13770.5224609375
2022-01-31 09:30:00-05:00,13994.1865234375
2022-01-31 10:30:00-05:00,14012.0771484375
2022-01-31 11:30:00-05:00,14078.4013671875
2022-01-31 12:30:00-05:00,14087.029296875
2022-01-31 13:30:00-05:00,14150.24609375
2022-01-31 14:30:00-05:00,14104.4111328125
2022-01-31 15:30:00-05:00,14242.0390625
2022-02-01 09:30:00-05:00,14168.546875
2022-02-01 10:30:00-05:00,14251.7529296875
2022-02-01 11:30:00-05:00,14248.7646484375
2022-02-01 12:30:00-05:00,14257.6396484375
2022-02-01 13:30:00-05:00,14205.322265625
2022-02-01 14:30:00-05:00,14296.1123046875
2022-02-01 15:30:00-05:00,14339.2412109375
2022-02-02 09:30:00-05:00,14379.2626953125
2022-02-02 10:30:00-05:00,14318.572265625
2022-02-02 11:30:00-05:00,14352.642578125
2022-02-02 12:30:00-05:00,14367.044921875
2022-02-02 13:30:00-05:00,14362.623046875
2022-02-02 14:30:00-05:00,14406.0185546875
2022-02-02 15:30:00-05:00,14411.3544921875
2022-02-03 09:30:00-05:00,14191.2275390625
2022-02-03 10:30:00-05:00,14104.0224609375
2022-02-03 11:30:00-05:00,14052.5830078125
2022-02-03 12:30:00-05:00,14060.287109375
2022-02-03 13:30:00-05:00,14018.9111328125
2022-02-03 14:30:00-05:00,13979.9140625
2022-02-03 15:30:00-05:00,13889.0615234375
2022-02-04 09:30:00-05:00,13999.2998046875
2022-02-04 10:30:00-05:00,13949.9990234375
2022-02-04 11:30:00-05:00,14004.564453125
2022-02-04 12:30:00-05:00,14117.908203125
2022-02-04 13:30:00-05:00,14133.2197265625
2022-02-04 14:30:00-05:00,14189.2431640625
2022-02-04 15:30:00-05:00,14095.37109375
2022-02-07 09:30:00-05:00,14171.6015625
2022-02-07 10:30:00-05:00,14113.3505859375
2022-02-07 11:30:00-05:00,14041.369140625
2022-02-07 12:30:00-05:00,14102.0205078125
2022-02-07 13:30:00-05:00,14127.8369140625
2022-02-07 14:30:00-05:00,14090.419921875
2022-02-07 15:30:00-05:00,14015.751953125
2022-02-08 09:30:00-05:00,13969.89453125
2022-02-08 10:30:00-05:00,14117.787109375
2022-02-08 11:30:00-05:00,14154.0234375
2022-02-08 12:30:00-05:00,14142.873046875
2022-02-08 13:30:00-05:00,14098.7666015625
2022-02-08 14:30:00-05:00,14153.9423828125
2022-02-08 15:30:00-05:00,14192.0927734375
2022-02-09 09:30:00-05:00,14371.931640625
2022-02-09 10:30:00-05:00,14405.5068359375
2022-02-09 11:30:00-05:00,14409.306640625
2022-02-09 12:30:00-05:00,14432.3505859375
2022-02-09 13:30:00-05:00,14460.6533203125
2022-02-09 14:30:00-05:00,14451.0908203125
2022-02-09 15:30:00-05:00,14488.5732421875
2022-02-10 09:30:00-05:00,14438.8291015625
2022-02-10 10:30:00-05:00,14410.9384765625
2022-02-10 11:30:00-05:00,14463.6806640625
2022-02-10 12:30:00-05:00,14290.1171875
2022-02-10 13:30:00-05:00,14265.6591796875
2022-02-10 14:30:00-05:00,14215.546875
2022-02-10 15:30:00-05:00,14185.572265625
2022-02-11 09:30:00-05:00,14164.87890625
2022-02-11 10:30:00-05:00,14104.43359375
2022-02-11 11:30:00-05:00,14096.625
2022-02-11 12:30:00-05:00,14013.201171875
2022-02-11 13:30:00-05:00,13816.90234375
2022-02-11 14:30:00-05:00,13801.9638671875
2022-02-11 15:30:00-05:00,13784.125
2022-02-14 09:30:00-05:00,13817.208984375
2022-02-14 10:30:00-05:00,13909.0986328125
2022-02-14 11:30:00-05:00,13896.9736328125
2022-02-14 12:30:00-05:00,13838.6416015625
2022-02-14 13:30:00-05:00,13759.5390625
2022-02-14 14:30:00-05:00,13791.8388671875
2022-02-14 15:30:00-05:00,13787.634765625
2022-02-15 09:30:00-05:00,14021.130859375
2022-02-15 10:30:00-05:00,14046.7333984375
2022-02-15 11:30:00-05:00,14019.05859375
2022-02-15 12:30:00-05:00,14068.3203125
2022-02-15 13:30:00-05:00,14080.271484375
2022-02-15 14:30:00-05:00,14110.09375
2022-02-15 15:30:00-05:00,14139.861328125
2022-02-16 09:30:00-05:00,13972.134765625
2022-02-16 10:30:00-05:00,13999.0498046875
2022-02-16 11:30:00-05:00,13988.4638671875
2022-02-16 12:30:00-05:00,13978.775390625
2022-02-16 13:30:00-05:00,14098.1259765625
2022-02-16 14:30:00-05:00,14156.2099609375
2022-02-16 15:30:00-05:00,14124.724609375
2022-02-17 09:30:00-05:00,13888.3408203125
2022-02-17 10:30:00-05:00,13933.7783203125
2022-02-17 11:30:00-05:00,13887.7724609375
2022-02-17 12:30:00-05:00,13843.1728515625
2022-02-17 13:30:00-05:00,13810.361328125
2022-02-17 14:30:00-05:00,13744.876953125
2022-02-17 15:30:00-05:00,13717.140625
2022-02-18 09:30:00-05:00,13649.4140625
2022-02-18 10:30:00-05:00,13577.6181640625
2022-02-18 11:30:00-05:00,13565.369140625
2022-02-18 12:30:00-05:00,13484.740234375
2022-02-18 13:30:00-05:00,13629.6318359375
2022-02-18 14:30:00-05:00,13562.234375
2022-02-18 15:30:00-05:00,13541.78125
2022-02-22 09:30:00-05:00,13617.296875
2022-02-22 10:30:00-05:00,13423.353515625
2022-02-22 11:30:00-05:00,13385.51953125
2022-02-22 12:30:00-05:00,13342.8330078125
2022-02-22 13:30:00-05:00,13329.4951171875
2022-02-22 14:30:00-05:00,13481.09375
2022-02-22 15:30:00-05:00,13383.5048828125
2022-02-23 09:30:00-05:00,13326.880859375
2022-02-23 10:30:00-05:00,13256.2568359375
2022-02-23 11:30:00-05:00,13369.6884765625
2022-02-23 12:30:00-05:00,13201.1376953125
2022-02-23 13:30:00-05:00,13146.2958984375
2022-02-23 14:30:00-05:00,13116.2451171875
2022-02-23 15:30:00-05:00,13040.986328125
2022-02-24 09:30:00-05:00,12907.330078125
2022-02-24 10:30:00-05:00,13025.427734375
2022-02-24 11:30:00-05:00,12980.7451171875
2022-02-24 12:30:00-05:00,13017.212890625
2022-02-24 13:30:00-05:00,13180.4228515625
2022-02-24 14:30:00-05:00,13329.5
2022-02-24 15:30:00-05:00,13467.8515625
2022-02-25 09:30:00-05:00,13498.5673828125
2022-02-25 10:30:00-05:00,13614.0712890625
2022-02-25 11:30:00-05:00,13646.5009765625
2022-02-25 12:30:00-05:00,13617.5419921875
2022-02-25 13:30:00-05:00,13644.0595703125
2022-02-25 14:30:00-05:00,13652.1396484375
2022-02-25 15:30:00-05:00,13696.4248046875
2022-02-28 09:30:00-05:00,13630.7177734375
2022-02-28 10:30:00-05:00,13788.7177734375
2022-02-28 11:30:00-05:00,13680.1962890625
2022-02-28 12:30:00-05:00,13652.3984375
2022-02-28 13:30:00-05:00,13563.2607421875
2022-02-28 14:30:00-05:00,13647.26953125
2022-02-28 15:30:00-05:00,13752.24609375
2022-03-01 09:30:00-05:00,13756.1884765625
2022-03-01 10:30:00-05:00,13655.8740234375
2022-03-01 11:30:00-05:00,13578.95703125
2022-03-01 12:30:00-05:00,13512.646484375
2022-03-01 13:30:00-05:00,13572.466796875
2022-03-01 14:30:00-05:00,13524.00390625
2022-03-01 15:30:00-05:00,13533.7080078125
2022-03-02 09:30:00-05:00,13606.8564453125
